X,Y,name,midas
-70.6782528946,45.5647919948,Boundary Pond-5070-Beattie Twp,"5070"
-68.3830920478,47.2474220135,Bourgoin Lake-9759-Saint Agatha,"9759"
-69.4063278578,44.4183199669,Bowler Pond-5732-Palermo,"5732"
-67.8175086389,44.9682828921,Bowles Lake-1154-Day Block Twp,"1154"
-69.4992632264,44.8445699401,Bowley Pond-2588-Hartland,"2588"
-68.7078814439,46.0598414434,Bowlin Pond-2188-T5 R8 WELS,"2188"
-71.0458204646,45.2761898461,Bowman Pond #1-3120-Bowmantown Twp,"3120"
-71.0408297604,45.2772712628,Bowman Pond #2-3122-Bowmantown Twp,"3122"
-68.9264606229,45.1778146812,Boyd Lake-2158-Orneville Twp,"2158"
-70.6926983238,43.682471841,Boyd Pond-5008-Limington,"5008"
-69.500691304,43.9323882384,Boyd Pond-5364-Bristol,"5364"
-67.1497914907,45.0157728954,Boyden Lake-1404-Perry,"1404"
-69.894887677,44.916200394,Boynton Pond-7330-Embden,"7330"
-68.1224055499,44.9620280507,Bracey Pond-4508-T34 MD BPP,"4508"
-67.8603002783,45.7463695553,Brackett Lake-1068-Weston,"1068"
-69.6402381696,45.2491481404,Brackett Pond-290-Blanchard Twp,"0290"
-67.9962525007,46.1847001778,Bradbury Lake-1028-Ludlow,"1028"
-68.0062372004,46.1370257813,Bradbury Lake-9763-New Limerick,"9763"
-68.3844418441,46.143016549,Bradford Pond-3651-Moro Plt,"3651"
-69.8289125183,46.0170642176,Bradley Pond-2448-Elm Stream Twp,"2448"
-70.8615465883,44.2351677216,Bradley Pond-3220-Lovell,"3220"
-69.9708321797,43.9938639271,Bradley Pond-5220-Topsham,"5220"
-69.9163727381,44.3705272137,Brainard Pond-5306-Readfield,"5306"
-68.2315593201,45.8655742358,Braley Lake-1696-T3 R4 WELS,"1696"
-68.857223778,47.145289194,Bran Lake-1548-Saint Francis,"1548"
-68.5594480491,44.5948872736,Branch Lake-4328-Ellsworth,"4328"
-69.463157205,44.418729101,Branch Pond-5754-Palermo,"5754"
-68.1853060434,46.2328562999,Brandy Pond-1704-Webbertown Twp,"1704"
-69.995899549,45.131500045,Brandy Pond-206-Pleasant Ridge Plt,"0206"
-69.4462393189,46.0824541627,Brandy Pond-2898-Chesuncook Twp,"2898"
-68.2673633071,45.0356302121,Brandy Pond-9651-T39 MD BPP,"9651"
-69.1689383422,45.1087238898,Branns Mill Pond (North)-4130-Dover-Foxcroft,"4130"
-69.1709023718,45.1050872904,Branns Mill Pond (South)-4130-Dover-Foxcroft,"4130"
-69.8708393345,45.6703886233,Brassua Lake-4120-Rockwood Strip T1 R1 NBKP,"4120"
-69.9125496841,45.6418646873,Brassua Lake-4120-Sandwich Academy Grant Twp,"4120"
-69.0305633554,46.2266801422,Brayley Pond-2706-T7 R10 WELS,"2706"
-70.2502684137,44.3926629255,Brettuns Pond-3608-Livermore,"3608"
-70.2448470675,44.3862876858,Brettuns Pond (South)-3608-Livermore,"3608"
-68.7261124038,44.710837807,Brewer Lake-4284-Holden,"4284"
-70.6148237144,43.1786369173,Briley Pond-5612-York,"5612"
-70.5723598843,43.4651921402,Brimstone Pond-3982-Arundel,"3982"
-68.3068196105,47.2755638102,Brishlotte Lake-9397-Saint Agatha,"9397"
-67.8058577897,46.2626390841,Britton Lake-1022-Littleton,"1022"
-70.8174384942,44.3111101836,Broken Bridge Pond-3264-Albany Twp,"3264"
-69.1980941778,44.9122579801,Brooks Pond-2262-Corinna,"2262"
-68.9060049151,46.4173098622,Brown Brook Pond-4182-T9 R9 WELS,"4182"
-67.821395164,46.597039045,Brown Lake-1832-Mars Hill,"1832"
-68.8282995597,46.3794175933,Brown Pond-4178-T8 R9 WELS,"4178"
-69.4230300889,45.4705718544,Brown Pond-788-Bowdoin College Grant West Twp,"0788"
-70.9020280263,43.978284228,Brownfield Bog-6714-Brownfield,"6714"
-70.7285579106,43.9131215437,Browns Pond-3384-Sebago,"3384"
-69.6875002919,46.924729856,Bruleau Pond-1456-T14 R15 WELS,"1456"
-69.6957309902,45.09365119,Bryant Bog-249-Brighton Plt,"0249"
-67.855631248,46.7238442045,Bryant Pond-1813-Fort Fairfield,"1813"
-70.6503231463,44.3762724044,Bryant Pond-3464-Woodstock,"3464"
-70.8125434747,43.8944046179,Bryant Pond-6701-Hiram,"6701"
-68.2390930971,44.3450060224,Bubble Pond-4452-Bar Harbor,"4452"
-69.1769925611,45.8180997639,Buck Pond-644-Rainbow Twp,"0644"
-69.0524760911,46.3345937391,Buckley Pond-2840-T8 R10 WELS,"2840"
-70.6101161631,45.3094682279,Bugeye Pond-9921-Chain of Ponds Twp,"9921"
-68.4931826845,44.749072447,Buggy Pond-4368-Otis,"4368"
-69.9804434619,44.1677313574,Buker Pond-5242-Litchfield,"5242"
-67.5681858167,45.4543515491,Bull Pond-1318-Lambert Lake Twp,"1318"
-70.3407584254,44.3867569284,Bunganock Pond-3606-Hartford,"3606"
-70.698799747,43.5096919904,Bunganut Pond-3980-Lyman,"3980"
-70.6147253439,44.6642814459,Bunker Pond-3506-Roxbury,"3506"
-70.8317567586,43.9104166886,Burbank Pond-3148-Hiram,"3148"
-69.2446585374,45.3463586991,Burden Pond-834-Bowerbank,"0834"
-70.1162349232,44.4493549385,Burgess Pond-5652-Fayette,"5652"
-68.4247379646,45.209261411,Burlington Fire Pond-4712-Burlington,"4712"
-69.7185074873,45.5412062093,Burnham Pond-392-Big Moose Twp,"0392"
-70.7802018158,43.6826512486,Burnham Pond-6832-Limerick,"6832"
-68.0362146464,45.0202035178,Burnt Land Lake-4792-T35 MD BPP,"4792"
-70.8881578865,43.92620473,Burnt Meadow Pond-5572-Brownfield,"5572"
-68.647922243,46.4634716281,Burnt Pond-1996-T9 R7 WELS,"1996"
-68.5269022981,44.7464417774,Burnt Pond-4288-Otis,"4288"
-69.9319386421,46.6644492637,Burntland Pond-1878-T12 R17 WELS,"1878"
-70.3240142318,45.6939523375,Burntland Pond-2624-Dennistown Plt,"2624"
-68.6617017457,44.1694770078,Burntland Pond-5556-Stonington,"5556"
-67.6640251661,45.4689607986,Butcher Lake-1322-Codyville Plt,"1322"
-70.4249054669,45.2413457625,Butler Pond-166-Flagstaff Twp,"0166"
-70.4406500531,45.2935339433,Butler Pond-5132-King & Bartlett Twp,"5132"
-70.1269879163,45.0208435617,Butler Pond-56-Lexington Twp,"0056"
-67.9006435433,46.9918928048,Butterfield Lake-1848-Caswell,"1848"
-69.2193035465,45.3564396945,Buttermilk Pond-273-Bowerbank,"0273"
-70.8818683534,44.7179292325,C Pond-3278-C Surplus,"3278"
-70.7216140777,44.1333497076,Cabbage Yard Pond-6709-Waterford,"6709"
-69.9837929931,44.0640109286,Caesar Pond-5258-Bowdoin,"5258"
-68.9674047387,44.492442802,Cain Pond-5522-Searsport,"5522"
-68.4645165163,47.111397814,California Pond-1670-New Canada,"1670"
-70.1630108694,45.3424311775,Call Pond-140-Lower Enchanted Twp,"0140"
-68.4534049873,45.4091128008,Cambolasse Pond-2214-Lincoln,"2214"
-69.4797431745,45.0201865515,Cambridge Pond-748-Cambridge,"0748"
-67.9990516867,46.1917068737,Cameron Bog-9511-Hammond,"9511"
-69.2688603195,45.4290627417,Camp Pond-822-T7 R9 NWP,"0822"
-68.0473403879,45.0087027197,Campbell Lake-4794-T35 MD BPP,"4794"
-69.425465243,47.1955480428,Campbell Pond-1467-T18 R13 WELS,"1467"
-70.3680146243,45.8166750637,Campbell Pond-2574-Blake Gore,"2574"
-69.8460221421,43.8513517916,Campbell Pond-5224-West Bath,"5224"
-70.0479703856,45.4964883837,Campstove Pond-8866-Johnson Mountain Twp,"8866"
-70.029893523,45.8434457904,Canada Falls Lake-2516-Pittston Academy Grant,"2516"
-70.3211710944,45.8479962503,Cape Horn Pond-2568-Blake Gore,"2568"
-70.3078548973,43.6658400066,Capisic Pond-9681-Portland,"9681"
-68.5475606401,46.3468489247,Carey Lake-3014-T8 R6 WELS,"3014"
-69.3281893973,44.3695795039,Cargill Pond-4884-Liberty,"4884"
-70.7287271256,45.3738724577,Caribou Bog-9919-Chain of Ponds Twp,"9919"
-68.2384140477,45.939355999,Caribou Lake-1692-T3 R4 WELS,"1692"
-68.0667058239,46.8114495473,Caribou Lake-1794-Washburn,"1794"
-69.3129460377,45.8629974461,Caribou Lake-662-T3 R12 WELS,"0662"
-70.3586666106,45.0069248246,Caribou Pond-176-Mount Abram Twp,"0176"
-68.9512298295,46.6189400617,Caribou Pond-1976-T11 R10 WELS,"1976"
-71.0150727634,45.2196907058,Caribou Pond-7660-Parmachenee Twp,"7660"
-68.4183182805,45.4051802325,"Caribou, Egg & Long Pd-2216-Lincoln","2216"
-68.4030749404,45.3878932856,"Caribou, Egg & Long Pd-2216-Lincoln","2216"
-68.414157934,45.3980180736,"Caribou, Egg & Long Pd-2216-Lincoln","2216"
-68.1124887784,46.3075018858,Carlisle Pond-1766-T8 R3 WELS,"1766"
-67.6643388675,45.0537173896,Carloe Pond-9656-T26 ED BPP,"9656"
-69.2701655092,44.7054627243,Carlton Pond-41-Troy,"0041"
-69.9084162512,44.348123229,Carlton Pond-5310-Readfield,"5310"
-69.1187035943,46.2830276634,Carpenter Pond-275-T7 R11 WELS,"0275"
-68.7209033095,46.7653262732,Carr Pond-1598-T13 R8 WELS,"1598"
-67.8658295977,46.2200094837,Carry Lake-1050-Littleton,"1050"
-68.2760898105,47.0845588527,Carry Pond-1684-Madawaska Lake Twp,"1684"
-68.5941825324,46.3453717207,Carry Pond-3016-T8 R7 WELS,"3016"
-69.1635643495,45.872549226,Carry Pond-678-T3 R11 WELS,"0678"
-67.1993411129,45.1429765418,Carson Heath Ponds-7495-Calais,"7495"
-68.0632285968,46.1174475156,Carson Pond-1746-Oakfield,"1746"
-68.8294414664,44.0533419495,Carvers Pond-5520-Vinalhaven,"5520"
-69.6270433142,45.9801611449,Cassidy Deadwater-2944-T4 R15 WELS,"2944"
-70.9217905172,44.0332251149,Cat Pond-3250-Fryeburg,"3250"
-67.3963436958,44.9477843459,Cathance Lake-9661-Cathance Twp,"9661"
-68.9169841979,45.9143767044,Cathedral Pond-6564-Mount Katahdin Twp,"6564"
-69.6034115642,46.2067722921,Caucomgomoc Lake-4012-T6 R15 WELS,"4012"
-68.8004598995,45.5283719455,Cedar Lake-2004-Cedar Lake Twp,"2004"
-70.4201308822,45.602485582,Cedar Pond-2654-Holeb Twp,"2654"
-69.0127832364,46.343980018,Cedar Pond-2846-T8 R10 WELS,"2846"
-69.0244725699,45.5566653953,Cedar Pond-474-TB R10 WELS,"0474"
-70.3407562767,45.3672460233,Cedar Pond-5144-T3 R5 BKP WKR,"5144"
-68.849305626,44.0649422986,Cedar Pond-5516-Vinalhaven,"5516"
-68.4906064053,44.7919362379,Cedar Swamp Pond-4534-Clifton,"4534"
-69.0681662673,45.891992639,Celia Pond-712-T3 R10 WELS,"0712"
-68.7545082545,46.5284140568,Center Pond-1582-T10 R8 WELS,"1582"
-68.4477764129,45.3847279368,Center Pond-2218-Lincoln,"2218"
-69.0127795161,46.0002875112,Center Pond-2734-T4 R10 WELS,"2734"
-69.8148196404,43.8153218457,Center Pond-277-Phippsburg,"0277"
-69.97887946,45.800221706,Center Pond-4040-Soldiertown Twp T2 R3 NBKP,"4040"
-69.3035533383,45.123664927,Center Pond-760-Sangerville,"0760"
-69.1055082249,44.6902080971,Center Pond-9965-Dixmont,"9965"
-70.0819543221,44.2375005982,Center Strip Pond-6572-Leeds,"6572"
-70.4433516075,43.8484878406,Chaffin Pond-3718-Windham,"3718"
-67.8925566887,44.4241982177,Chair Pond-1394-Steuben,"1394"
-70.9879355891,43.8559016606,Chalk Pond-3156-Porter,"3156"
-70.7573427443,44.259399868,Chalk Pond-3270-Albany Twp,"3270"
-68.0770243709,44.8291099422,Chalk Pond-4478-T22 MD BPP,"4478"
-69.3278403197,46.2334606545,Chamberlain Lake-2882-T7 R12 WELS,"2882"
-68.5481075262,46.2533715021,Chamberlain Lake-3026-T7 R6 WELS,"3026"
-69.8340729078,44.4063397871,Chamberlain Pond-465-Belgrade,"0465"
-67.9312289521,46.0808760983,Champion Pond-1038-Linneus,"1038"
-70.9360400679,43.7148138423,Champion Pond-3886-Parsonsfield,"3886"
-70.743384532,43.3000462785,Champlin Mill Pond-127-North Berwick,"0127"
-69.0140066287,46.3184542242,Chandler Brk Deadwater-6410-T8 R10 WELS,"6410"
-68.7455597402,46.4225086016,Chandler Deadwater-9179-T9 R8 WELS,"9179"
-68.7052156366,46.4588836551,Chandler Lake-1994-T9 R8 WELS,"1994"
-68.6987665361,46.4462748509,Chandler Lake-1994-T9 R8 WELS,"1994"
-69.061517395,46.306629852,Chandler Pond-2834-T8 R10 WELS,"2834"
-67.9236089951,46.9261926601,Chapman Pit-1851-Limestone,"1851"
-70.9062901481,43.8379916558,Chapman Pond-3168-Porter,"3168"
-69.0422762098,44.6686945542,Chapman Pond-5502-Newburgh,"5502"
-69.7097834691,46.9201206355,Charles Pond-1454-T14 R15 WELS,"1454"
-70.9691356606,44.1339947868,Charles Pond-3206-Fryeburg,"3206"
-69.7239633549,43.8242946693,Charles Pond-7779-Georgetown,"7779"
-68.1998415124,46.1713712599,Charley Anderson Pond-1722-Merrill,"1722"
-68.8707382991,44.1629076713,Charley Browns Pond-8033-North Haven,"8033"
-69.8880828409,45.1755712929,Chase Bog-228-Caratunk,"0228"
-69.0647075646,44.6625531089,Chase Bog Pond-5491-Monroe,"5491"
-69.0455258393,46.4110407437,Chase Lake-2752-T9 R10 WELS,"2752"
-69.8877991878,45.1587618541,Chase Pond-190-Moscow,"0190"
-68.3803312692,46.1915973101,Chase Pond-3632-Moro Plt,"3632"
-70.5548931708,45.2596334201,Chase Pond-5050-Jim Pond Twp,"5050"
-69.7616650961,44.9796720087,Chase Pond-64-Solon,"0064"
-69.9003875221,45.4651047715,Chase Stream Pond-4080-Chase Stream Twp,"4080"
-69.9052212699,45.4680205346,Chase Stream Pond-4080-Chase Stream Twp,"4080"
-69.9774940461,45.5118669818,Chase Stream Pond-4093-Chase Stream Twp,"4093"
-70.664134858,43.1925361311,Chases Pond-5598-York,"5598"
-68.5722197529,44.8237240416,Chemo Pond-4278-Bradley,"4278"
-70.2052020798,45.901244193,Cheney Pond-2494-Hammond Twp,"2494"
-69.338344634,45.9886713087,Chesuncook Lake-662-T4 R13 WELS,"0662"
-69.1820606272,45.8552139615,Chesuncook Pond-672-T3 R11 WELS,"0672"
-69.1137028273,44.1404082058,Chickawaukie Pond-4822-Rockport,"4822"
-68.0174070171,44.4908320742,Chicken Millpond-4462-Gouldsboro,"4462"
-68.9115714218,45.9144790921,Chimney Pond-2046-Mount Katahdin Twp,"2046"
-69.5473149655,44.4302543059,China Lake-5448-China,"5448"
-69.358624736,44.4334948419,Chisholm Pond-4910-Palermo,"4910"
-70.4617034102,45.3026188479,Chittenden Pond-5088-Jim Pond Twp,"5088"
-67.8884733693,46.693306919,Christina Reservoir-9525-Fort Fairfield,"9525"
-69.9680503464,45.493739024,Chub Pond-4097-Chase Stream Twp,"4097"
-70.3047256985,45.4592893633,Chub Pond-5100-Hobbstown Twp,"5100"
-69.0406993861,45.6487408622,Church Pond-538-TA R10 WELS,"0538"
-68.1248952637,46.8217947428,Churchill Lake-1788-Washburn,"1788"
-69.3006678651,46.4510514744,Churchill Lake-2856-T9 R12 WELS,"2856"
-70.782238451,43.2992598777,Cider Mill Pond-3868-North Berwick,"3868"
-70.5816238285,44.9257725908,City Pond-8731-Sandy River Plt,"8731"
-69.7424741288,43.8479324704,Clarey's Pond-5356-Georgetown,"5356"
-70.6073500519,43.5704300927,Clark's Mill Pond-6943-Hollis,"6943"
-69.5647072105,43.9338013137,Clark Cove Pond-35-South Bristol,"0035"
-68.1334030712,46.1062921645,Clark Pond-1754-Oakfield,"1754"
-68.2225586838,44.5644595546,Clark Pond-4410-Franklin,"4410"
-70.315829575,43.6321120034,Clark Pond-5638-South Portland,"5638"
-68.1410276626,44.6333828471,Clark Pond-8349-T9 SD BPP,"8349"
-69.4651790601,46.4213110547,Clarkson Pond-2854-T9 R13 WELS,"2854"
-69.5561977136,44.2146127451,Clary Lake-5382-Jefferson,"5382"
-70.9539777201,43.9823484734,Clays Pond-5566-Fryeburg,"5566"
-69.5267736556,46.6074808053,Clayton Lake-1882-Clayton Lake Twp,"1882"
-68.7657048925,46.7196918877,Clayton Lake-1958-T12 R8 WELS,"1958"
-69.8817657785,46.1699263537,Clayton Pond-2406-T6 R17 WELS,"2406"
-69.1268280108,46.5200639093,Clear Lake-1938-T10 R11 WELS,"1938"
-68.4549553565,46.9102726799,Clear Lake-9189-T14 R6 WELS,"9189"
-69.9870499791,45.110215716,Clear Pond-200-Pleasant Ridge Plt,"0200"
-70.6389916757,45.5610207423,Clear Pond-5074-Lowelltown Twp,"5074"
-70.088039874,44.7290234725,Clearwater Lake-5190-Industry,"5190"
-70.228607614,45.8905241587,Clearwater Pond-2476-Prentiss Twp T4 R4 NBKP,"2476"
-70.3637623049,45.5863052025,Clearwater Pond-2692-Attean Twp,"2692"
-70.9828130471,45.1744452564,Cleveland Pond-3968-Parmachenee Twp,"3968"
-69.251951145,46.399783241,Cliff Lake-2780-T9 R12 WELS,"2780"
-67.6966139995,45.0691201817,Clifford Lake-1304-Greenlaw Chopping Twp,"1304"
-69.0929102982,45.8350585113,Clifford Pond-624-Rainbow Twp,"0624"
-70.2580526978,46.0198069352,Clish Pond-5158-T5 R20 WELS,"5158"
-69.357077103,45.4177402583,Cloud Pond-906-Elliottsville Twp,"0906"
-70.8049300715,45.0099332961,Cloutman Pond-3952-Rangeley,"3952"
-68.2731795258,45.3444275251,Cobb Pond-2240-Lee,"2240"
-69.9296265392,44.2694103628,Cobbosseecontee Lake-5236-West Gardiner,"5236"
-67.1671438629,44.8494910246,Cobscook BSP Hdqtrs Pd-2893-Edmunds Twp,"2893"
-70.2613727683,45.6885218477,Coburn Pond-2620-Moose River,"2620"
-70.0443626454,44.2314064352,Cochnewagon Pond-3814-Monmouth,"3814"
-68.0346890431,46.1347250937,Cochrane Lake-1744-New Limerick,"1744"
-70.4984066636,43.9768017686,Coffee Pond-3390-Casco,"3390"
-69.1415835871,46.1639701896,Coffeelos Pond-2712-T6 R11 WELS,"2712"
-69.957519278,43.8974188891,Coffin Pond-541-Brunswick,"0541"
-69.9892548081,43.9212171592,Coffin Pond-5876-Brunswick,"5876"
-69.8384317578,44.475839289,Colby's Research Pond-8205-Belgrade,"8205"
-69.3808055495,44.3553976644,Colby Pond-4898-Liberty,"4898"
-70.956738707,43.8478580409,Colcord Lake-3160-Porter,"3160"
-68.2827239939,45.9032284536,Cold Brook Lake-3050-T3 R4 WELS,"3050"
-69.9501166778,44.7604686409,Cold Pond-7358-Starks,"7358"
-70.657577531,43.9306196883,Cold Rain Pond-3376-Naples,"3376"
-68.544563772,45.2668776274,Cold Stream Pond-2146-Enfield,"2146"
-70.0097414137,45.5270598121,Cold Stream Pond-2538-Misery Twp,"2538"
-70.6328614041,43.4074742976,Coldwater Pond-3865-Kennebunk,"3865"
-70.4650969867,44.1905275704,Cole Pond-3782-Oxford,"3782"
-68.1667042619,45.4495087699,Cole Pond-4676-Webster Plt,"4676"
-67.2118538869,45.0176765569,Coleback Lake-1446-Charlotte,"1446"
-69.0704396205,44.3039592159,Coleman Pond-4846-Lincolnville,"4846"
-70.4262361202,43.8306390944,Collins Pond-3728-Windham,"3728"
-69.1668618294,45.8251302104,Collins Pond-634-Rainbow Twp,"0634"
-69.5020266441,44.9516777448,Como Lake-2582-Harmony,"2582"
-68.9127764748,45.8029602065,Compass Pond-2072-T2 R9 WELS,"2072"
-67.316439372,45.1017839092,Conic Lake-7511-Baring Plt,"7511"
-67.8759678815,46.2893284083,Conroy Lake-1018-Monticello,"1018"
-70.6665048742,44.3816915287,Conservation Camp Pond-3465-Woodstock,"3465"
-68.2662965525,45.4666445795,Contrary Brook Bog-2233-Winn,"2233"
-69.4485670762,44.1553925624,Cooks Pond-5696-Nobleboro,"5696"
-70.5350888507,44.0875900016,Coon Swamp Pond-6452-Otisfield,"6452"
-69.0060296584,45.6460296419,Cooper Pond-540-TA R10 WELS,"0540"
-69.7316691555,46.3946426221,Corner Pond-2998-T9 R16 WELS,"2998"
-69.2656426647,44.9356587046,Corundel Bog-5479-Corinna,"5479"
-69.1838103232,44.2399292246,Cotton Pond-4804-Hope,"4804"
-68.0229671301,46.1239205536,County Road Lake-1742-New Limerick,"1742"
-70.6416709515,45.037788963,Cow Pond-2376-Lang Twp,"2376"
-69.3415400283,45.7619969446,Cow Pond-2938-T1 R13 WELS,"2938"
-70.7719428479,43.2163994082,Cox Pond-9875-South Berwick,"9875"
-68.6673928221,44.5831896459,Craig Pond-4332-Orland,"4332"
-68.9012409426,45.8335161313,Cranberry Pond-2074-T2 R9 WELS,"2074"
-69.4679732606,45.8607806824,Cranberry Pond-2916-Lobster Twp,"2916"
-68.2762505096,46.4746213921,Cranberry Pond-3066-Scopan Twp,"3066"
-68.3670811167,46.4417538817,Cranberry Pond-3068-T9 R5 WELS,"3068"
-70.947315668,44.8586813249,Cranberry Pond-3314-Magalloway Plt,"3314"
-68.4771641157,44.8032243769,Cranberry Pond-4532-Clifton,"4532"
-70.041046071,44.4552625467,Cranberry Pond-5656-Fayette,"5656"
-67.2574270168,44.8268241696,Cranberry Pond-7453-Edmunds Twp,"7453"
-67.3007802758,45.0727412799,Cranberry Pond-7509-Baring Plt,"7509"
-69.4688007432,45.4753559148,Cranberry Pond-784-Bowdoin College Grant West Twp,"0784"
-70.3597965141,45.1389538359,Cranberry Pond-8603-Wyman Twp,"8603"
-68.4453635463,46.327229788,Cranberry Pond #1-3018-T8 R6 WELS,"3018"
-68.5111079794,46.3452888376,Cranberry Pond #2-3020-T8 R6 WELS,"3020"
-69.119760837,45.5182650035,Crater Pond-468-TB R11 WELS,"0468"
-68.8904463288,46.9407993095,Crater Pond-487-T15 R9 WELS,"0487"
-67.5716305848,45.0498282201,Crawford Lake-1302-Crawford,"1302"
-69.2463288566,44.1890685326,Crawford Pond-4810-Union,"4810"
-69.1309703595,45.6266742071,Crawford Pond-520-TA R11 WELS,"0520"
-70.4575332605,43.9754861526,Crescent Lake-3696-Raymond,"3696"
-70.4767133096,43.9850904688,Crescent Lake-8895-Casco,"8895"
-69.6085646218,46.4263974027,Crescent Pond-2964-T9 R15 WELS,"2964"
-69.1805441121,45.7691131957,Crescent Pond-652-Rainbow Twp,"0652"
-70.3486252614,45.6849069511,Crocker Pond-2626-Dennistown Plt,"2626"
-70.8242083304,44.3085947562,Crocker Pond-361-Albany Twp,"0361"
-68.4703189756,44.9835423168,Crocker Pond-4590-T32 MD BPP,"4590"
-69.6727234829,45.2047418494,Crockett Pond-286-Blanchard Twp,"0286"
-67.8565848624,45.627697463,Crooked Brook Flowage-1082-Danforth,"1082"
-67.7221017904,45.5519522795,Crooked Brook Lake-7393-Forest Twp,"7393"
-68.4433242386,45.3529845839,Crooked Pond-2220-Lincoln,"2220"
-70.7681311077,45.3967023465,Crosby Pond-3330-Coburn Gore,"3330"
-69.0515626581,47.2716414208,Cross Lake-1494-T18 R10 WELS,"1494"
-68.3249127337,47.1147664671,Cross Lake-1674-Cross Lake Twp,"1674"
-69.1288362715,44.4180203,Cross Pond-4880-Morrill,"4880"
-70.0397842617,44.5903026079,Crowell Pond-5200-Chesterville,"5200"
-70.6723693605,44.1261106535,Crystal Lake-3452-Harrison,"3452"
-68.4027798073,46.0477830273,Crystal Lake-3662-Hersey,"3662"
-70.358117409,43.9293948213,Crystal Lake-3708-Gray,"3708"
-70.2683339337,44.2825094865,Crystal Pond-3626-Turner,"3626"
-68.1918426798,45.0309261282,Crystal Pond-4778-T40 MD BPP,"4778"
-69.3602299142,43.9725014976,Crystal Pond-4864-Friendship,"4864"
-69.3951326814,44.291532993,Crystal Pond-4900-Washington,"4900"
-67.8879880787,46.3315342274,Culling Pond-1026-Monticello,"1026"
-69.4567576015,46.6974645128,Cunliffe Lake-1890-T12 R13 WELS,"1890"
-69.8021337348,46.7765897543,Cunliffe Pond-1450-T13 R16 WELS,"1450"
-70.0636463035,45.893755818,Cunningham Pond-2518-Pittston Academy Grant,"2518"
-70.8331742322,44.9944553776,Cupsuptic Lake-3302-Adamstown Twp,"3302"
-70.8737635725,45.2240756441,Cupsuptic Pond-7726-Oxbow Twp,"7726"
-70.0445384861,44.1121248446,Curtis Bog-8937-Sabattus,"8937"
-70.7560069059,43.4119793525,Curtis Pond-3850-Sanford,"3850"
-70.831857499,44.2200265818,Cushman Pond-3224-Lovell,"3224"
-70.4113374403,44.3486061461,Cushman Pond-3614-Sumner,"3614"
-68.5283031745,46.2889329545,Cut Lake-3022-T7 R6 WELS,"3022"
-68.137361512,46.2288303963,Cut Pond-1706-Dudley Twp,"1706"
-67.2884174333,44.7011226911,Cutler Naval Station P-1365-Cutler,"1365"
-70.698121954,43.0919534359,Cutts Pond-5616-Kittery,"5616"
-69.311262747,46.1103764204,Cuxabexis Lake-2892-T5 R12 WELS,"2892"
-70.1797062783,44.1829120906,Daggett Bog-8999-Greene,"8999"
-69.5246014379,46.2322770792,Daggett Pond-4006-T7 R14 WELS,"4006"
